iterations,time,lowerbound,upperbound,graph_size,queue_size,explore,exploit
1,0.0171034,0.070199,0.338876,1,344,1,0
10000,9.82095,0.070199,0.338876,5489,1673462,9999,0
20000,18.4576,0.070199,0.338876,10210,3240253,10000,0
