iterations,time,lowerbound,upperbound,graph_size,queue_size,explore,exploit
1,1.37076,0.0159923,0.0714221,1,1622,1,0
10000,163.357,0.0159923,0.0714221,6664,8116148,9999,0
10000,168.935,0.0159923,0.0714221,6664,8116148,9999,0
20000,323.924,0.0159923,0.0714221,11658,16075960,10000,0
20000,343.306,0.0159923,0.0714221,11658,16075960,10000,0
